year,month,day,title,links,year_gregorian,month_gregorian,day_gregorian,event_link,event_link_english,title_english,سیاست,اجتماعی,حوادث طبیعی,هنر,علم,ایران,ورزشی
1314,9,15,ثبت امامزاده حبیب بن موسی به‌عنوان یکی از آثار ملی ایران,"[{'text': 'امامزاده حبیب بن موسی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D8%A7%D9%85%D8%B2%D8%A7%D8%AF%D9%87_%D8%AD%D8%A8%DB%8C%D8%A8_%D8%A8%D9%86_%D9%85%D9%88%D8%B3%DB%8C'}]",1935,12,7,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D8%A7%D9%85%D8%B2%D8%A7%D8%AF%D9%87_%D8%AD%D8%A8%DB%8C%D8%A8_%D8%A8%D9%86_%D9%85%D9%88%D8%B3%DB%8C,https://en.wikipedia.org/wiki/Mausoleum_of_Shah_Abbas_I,Mausoleum of Shah Abbas I,0.8332188129425049,0.8321647644042969,0.8279152512550354,0.8246892094612122,0.8214676976203918,0.8204871416091919,0.8191592693328857
1314,9,15,ثبت مناره چهل دختران به‌عنوان یکی از آثار ملی ایران,"[{'text': 'مناره چهل دختران', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%A7%D8%B1%D9%87_%DA%86%D9%87%D9%84_%D8%AF%D8%AE%D8%AA%D8%B1%D8%A7%D9%86'}]",1935,12,7,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%A7%D8%B1%D9%87_%DA%86%D9%87%D9%84_%D8%AF%D8%AE%D8%AA%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/Chehel_Dokhtaran_minaret,Chehel Dokhtaran minaret,0.8403061032295227,0.8380520939826965,0.8322620987892151,0.8322552442550659,0.8296858072280884,0.8294371366500854,0.829091489315033
1314,9,15,ثبت آرامگاه سید رکن‌الدین به‌عنوان یکی از آثار ملی ایران,"[{'text': 'آرامگاه سید رکن\u200cالدین', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D8%A7%D9%85%DA%AF%D8%A7%D9%87_%D8%B3%DB%8C%D8%AF_%D8%B1%DA%A9%D9%86%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",1935,12,7,https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D8%A7%D9%85%DA%AF%D8%A7%D9%87_%D8%B3%DB%8C%D8%AF_%D8%B1%DA%A9%D9%86%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86,https://en.wikipedia.org/wiki/Tomb_of_Sayyed_Rukn_ad-Din,Tomb of Sayyed Rukn ad-Din,0.8324766755104065,0.8288953304290771,0.8278409242630005,0.8268284797668457,0.8251681923866272,0.8244385719299316,0.8201673626899719
1314,9,15,ثبت مناره کبیر به‌عنوان یکی از آثار ملی ایران,"[{'text': 'مناره کبیر', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%A7%D8%B1%D9%87_%DA%A9%D8%A8%DB%8C%D8%B1'}]",1935,12,7,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%A7%D8%B1%D9%87_%DA%A9%D8%A8%DB%8C%D8%B1,https://en.wikipedia.org/wiki/Minaret_Kabir,Minaret Kabir,0.8462501764297485,0.8459577560424805,0.8408408761024475,0.8387697339057922,0.8350005149841309,0.8321682810783386,0.8308663368225098
1314,9,15,ثبت باغ فین به‌عنوان یکی از آثار ملی ایران,"[{'text': 'باغ فین', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%BA_%D9%81%DB%8C%D9%86'}]",1935,12,7,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%BA_%D9%81%DB%8C%D9%86,https://en.wikipedia.org/wiki/Fin_Garden,Fin Garden,0.8438132405281067,0.8429317474365234,0.835089385509491,0.8350327014923096,0.8328931331634521,0.8320528864860535,0.8319127559661865
1314,10,17,تصویب و اجرای قانون کشف حجاب به فرمان رضاشاه,[],1936,1,8,,,Adoption and enforcement of the Hijab Discovery Law by Reza Shah,0.8384667038917542,0.8379322290420532,0.8375614881515503,0.8299760222434998,0.8286048173904419,0.82518470287323,0.8223304152488708
1314,12,22,آغاز سومین فصل کاوش در تپه بندبال (خوزستان) از دوره پیش از تاریخ.,"[{'text': 'تپه بندبال', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%BE%D9%87_%D8%A8%D9%86%D8%AF%D8%A8%D8%A7%D9%84'}]",1936,3,13,https://fa.wikipedia.org/wiki/%D8%AA%D9%BE%D9%87_%D8%A8%D9%86%D8%AF%D8%A8%D8%A7%D9%84,<No English page found>,The beginning of the third season of excavation in the Bandbal Hill (Khuzestan) from the pre -historic period.,0.8116145730018616,0.8100142478942871,0.806443452835083,0.8055447340011597,0.8012393712997437,0.7934824228286743,0.7877721190452576
1314,6,0,شهریور-  تغییر نام «دهکرد» به شهرکرد با تصویب فرهنگستان ایران,"[{'text': 'شهرکرد', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DA%A9%D8%B1%D8%AF'}, {'text': 'فرهنگستان ایران', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%87%D9%86%DA%AF%D8%B3%D8%AA%D8%A7%D9%86_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",1935,8,24,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%87%D9%86%DA%AF%D8%B3%D8%AA%D8%A7%D9%86_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,<No English page found>,Shahrivar- Renamed Dehkord to Shahrekord with the approval of the Iranian Academy,0.83600914478302,0.835300862789154,0.8274222612380981,0.8254581093788147,0.8254073858261108,0.8235464692115784,0.820834755897522
1314,8,15,تأسیس شرکت سهامی بیمه ایران، به عنوان اولین شرکت بیمه ایرانی,"[{'text': 'بیمه ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%D9%85%D9%87_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",1935,11,7,https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%D9%85%D9%87_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/Iran_Insurance_Company,Iran Insurance Company,0.8069650530815125,0.8006427884101868,0.7997221946716309,0.7985118627548218,0.7940577268600464,0.7862040996551514,0.7808507084846497
1314,10,17,کشف حجاب، به فرمان رضا شاه به سر کردن چادر و چاقچور ممنوع می‌شود. در این روز رضاشاه به همراه ملکه پهلوی و دختران خود که برای نخستین بار چادر به‌سر نداشتند به دانشسرای دختران می‌روند و برای زنان و دختران ایران سخنرانی می‌کند.,"[{'text': 'رضا شاه', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%B4%D8%A7%D9%87'}, {'text': 'رضاشاه', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%B4%D8%A7%D9%87'}, {'text': 'چادر', 'url': 'https://fa.wikipedia.org/wiki/%DA%86%D8%A7%D8%AF%D8%B1'}, {'text': 'کشف حجاب', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%B4%D9%81_%D8%AD%D8%AC%D8%A7%D8%A8_%D8%AF%D8%B1_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",1936,1,8,https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%B4%D8%A7%D9%87,https://en.wikipedia.org/wiki/Reza_Shah,Reza Shah,0.7962457537651062,0.7941948175430298,0.7906960248947144,0.7503509521484375,0.7405896186828613,0.5810921788215637,0.5183042287826538
1314,4,21,واقعه مسجد گوهرشاد,"[{'text': 'واقعه مسجد گوهرشاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%A7%D9%82%D8%B9%D9%87_%D9%85%D8%B3%D8%AC%D8%AF_%DA%AF%D9%88%D9%87%D8%B1%D8%B4%D8%A7%D8%AF'}]",1935,7,13,https://fa.wikipedia.org/wiki/%D9%88%D8%A7%D9%82%D8%B9%D9%87_%D9%85%D8%B3%D8%AC%D8%AF_%DA%AF%D9%88%D9%87%D8%B1%D8%B4%D8%A7%D8%AF,https://en.wikipedia.org/wiki/Goharshad_Mosque_rebellion,Goharshad Mosque rebellion,0.822479248046875,0.8169751167297363,0.812721312046051,0.8124656677246094,0.8124063014984131,0.8113396167755127,0.8111299872398376
1315,2,16,افتتاح پل ورسک در سوادکوه، مازندران,"[{'text': 'مازندران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D9%86_%D9%85%D8%A7%D8%B2%D9%86%D8%AF%D8%B1%D8%A7%D9%86'}, {'text': 'پل ورسک', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D9%84_%D9%88%D8%B1%D8%B3%DA%A9'}]",1936,5,6,https://fa.wikipedia.org/wiki/%D9%BE%D9%84_%D9%88%D8%B1%D8%B3%DA%A9,https://en.wikipedia.org/wiki/Veresk_Bridge,Veresk Bridge,0.8371567130088806,0.8367348909378052,0.8347651362419128,0.8331810832023621,0.8277759552001953,0.8274809122085571,0.8074410557746887
1315,6,11,ایران درودی، نقاش، کارگردان فیلم، نویسنده، منتقد ادبی و استاد دانشگاه رشته تاریخ هنر,"[{'text': 'ایران درودی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D8%AF%D8%B1%D9%88%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'نویسنده', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D9%88%DB%8C%D8%B3%D9%86%D8%AF%D9%87'}, {'text': 'کارگردان فیلم', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%DA%AF%D8%B1%D8%AF%D8%A7%D9%86_%D9%81%DB%8C%D9%84%D9%85'}]",1936,9,2,https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D8%AF%D8%B1%D9%88%D8%AF%DB%8C,https://en.wikipedia.org/wiki/Iran_Darroudi,Iran Darroudi,0.8153009414672852,0.8085935115814209,0.8066209554672241,0.8047804236412048,0.7928329706192017,0.7909030318260193,0.7889410257339478
1315,11,21,انتخاب محمود بدر به‌عنوان سرپرست وزارت دارایی به فرمان محمود جم,"[{'text': 'محمود بدر', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A8%D8%AF%D8%B1'}]",1937,2,10,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A8%D8%AF%D8%B1,<No English page found>,Mahmoud Badr's selection as head of the Ministry of Finance at the behest of Mahmoud Jam,0.8193856477737427,0.8179640173912048,0.8134586215019226,0.8128926753997803,0.8047639727592468,0.7557897567749023,0.6467143893241882
1316,4,17,امضا شدن پیمان سعدآباد,"[{'text': 'پیمان سعدآباد', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%D9%85%D8%A7%D9%86_%D8%B3%D8%B9%D8%AF%D8%A2%D8%A8%D8%A7%D8%AF'}]",1937,7,8,https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%D9%85%D8%A7%D9%86_%D8%B3%D8%B9%D8%AF%D8%A2%D8%A8%D8%A7%D8%AF,https://en.wikipedia.org/wiki/Treaty_of_Saadabad,Treaty of Saadabad,0.805945873260498,0.7973306775093079,0.7939918637275696,0.7936625480651855,0.791975200176239,0.7893818020820618,0.7776724100112915
1317,2,27,افتتاح تونل کندوان به طول حدود ۱۸۸۴ متر,"[{'text': 'تونل کندوان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%88%D9%86%D9%84_%DA%A9%D9%86%D8%AF%D9%88%D8%A7%D9%86'}]",1938,5,17,https://fa.wikipedia.org/wiki/%D8%AA%D9%88%D9%86%D9%84_%DA%A9%D9%86%D8%AF%D9%88%D8%A7%D9%86,https://en.wikipedia.org/wiki/Kandovan_Tunnel,Kandovan Tunnel,0.8197171688079834,0.8167600035667419,0.811920702457428,0.8108073472976685,0.8091579079627991,0.8003466129302979,0.7817420959472656
1317,3,29,قهرمانی ایتالیا در جام جهانی ۱۹۳۸,[],1938,6,19,,,Italian Championship in the World Cup,0.8223602175712585,0.8204001188278198,0.8179934620857239,0.8142561912536621,0.8102793097496033,0.7986217737197876,0.4632720351219177
1317,5,27,افتتاح راه‌آهن سراسری ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'راه\u200cآهن سراسری ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%87%E2%80%8C%D8%A2%D9%87%D9%86_%D8%B3%D8%B1%D8%A7%D8%B3%D8%B1%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",1938,8,18,https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%87%E2%80%8C%D8%A2%D9%87%D9%86_%D8%B3%D8%B1%D8%A7%D8%B3%D8%B1%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/Trans-Iranian_Railway,Trans-Iranian Railway,0.8000856041908264,0.7988978624343872,0.7974922060966492,0.7927283644676208,0.7910550236701965,0.7870892286300659,0.7777257561683655
1317,6,4,پایان ساخت راه‌آهن سراسری ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'راه\u200cآهن سراسری ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%87%E2%80%8C%D8%A2%D9%87%D9%86_%D8%B3%D8%B1%D8%A7%D8%B3%D8%B1%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",1938,8,26,https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%87%E2%80%8C%D8%A2%D9%87%D9%86_%D8%B3%D8%B1%D8%A7%D8%B3%D8%B1%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,https://en.wikipedia.org/wiki/Trans-Iranian_Railway,Trans-Iranian Railway,0.8113827109336853,0.809104323387146,0.8038851022720337,0.8007117509841919,0.7957760691642761,0.7855908870697021,0.7739419341087341
1317,11,5,معرفی علی‌اکبر دفتری به‌عنوان کاردار موقت به سفارت ایران در آمریکا,[],1939,1,25,,,Introducing Ali Akbar Book as a temporary manager to the Iranian Embassy in the US,0.8158635497093201,0.8154986500740051,0.813474178314209,0.8099543452262878,0.7988336086273193,0.7801481485366821,0.5524848103523254
1318,5,3,قاسم صور اسرافیل ، کفیل شهرداری تهران از خدمت معاف شد و به جای وی غلامحسین ابتهاج کفیل شهرداری شد,"[{'text': 'غلامحسین ابتهاج', 'url': 'https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%D8%A7%D8%A8%D8%AA%D9%87%D8%A7%D8%AC'}]",1939,7,26,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%D8%A7%D8%A8%D8%AA%D9%87%D8%A7%D8%AC,<No English page found>,"Qasim Taur Esrafil, Tehran's municipality, was exempt from service and instead of Gholam Hossein Ebtajaj Municipality",0.8176305294036865,0.816644549369812,0.8110513091087341,0.8106829524040222,0.8100090622901917,0.8083714246749878,0.8079008460044861
1318,5,14,بنیانگذاری کارخانه هواپیماسازی شهباز و یک باشگاه هواپیمایی.,"[{'text': 'کارخانه هواپیماسازی شهباز', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%D8%AE%D8%A7%D9%86%D9%87_%D9%87%D9%88%D8%A7%D9%BE%DB%8C%D9%85%D8%A7%D8%B3%D8%A7%D8%B2%DB%8C_%D8%B4%D9%87%D8%A8%D8%A7%D8%B2'}]",1939,8,6,https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%D8%AE%D8%A7%D9%86%D9%87_%D9%87%D9%88%D8%A7%D9%BE%DB%8C%D9%85%D8%A7%D8%B3%D8%A7%D8%B2%DB%8C_%D8%B4%D9%87%D8%A8%D8%A7%D8%B2,<No English page found>,Founder of Shahbaz Aircraft Factory and an Airlines Club.,0.7935389876365662,0.7934006452560425,0.785115122795105,0.7806843519210815,0.7512457966804504,0.7147684097290039,0.3942146301269531
1318,6,3,برگزاری نخستین مسابقه‌های رسمی در ورزشگاه شهید شیرودی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'ورزشگاه شهید شیرودی', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%B1%D8%B2%D8%B4%DA%AF%D8%A7%D9%87_%D8%B4%D9%87%DB%8C%D8%AF_%D8%B4%DB%8C%D8%B1%D9%88%D8%AF%DB%8C'}]",1939,8,26,https://fa.wikipedia.org/wiki/%D9%88%D8%B1%D8%B2%D8%B4%DA%AF%D8%A7%D9%87_%D8%B4%D9%87%DB%8C%D8%AF_%D8%B4%DB%8C%D8%B1%D9%88%D8%AF%DB%8C,https://en.wikipedia.org/wiki/Shahid_Shiroudi_Stadium,Shahid Shiroudi Stadium,0.8176445960998535,0.8169682025909424,0.8157899975776672,0.8118877410888672,0.8093284368515015,0.8033639192581177,0.6681318879127502
1318,6,11,به دنبال حمله آلمان به لهستان در تهران اعلامیه ای منتشر شد و دولت ایران اعلام بیطرفی کرد,[],1939,9,3,,,A statement was issued following a German attack on Poland in Tehran and the Iranian government declared neutral,0.8220573663711548,0.8180827498435974,0.81659996509552,0.8051450848579407,0.8035011291503906,0.7428905367851257,0.5895919799804688
1318,8,3,با برکناری محمود جم، احمد متین دفتری با حکم رضاشاه پهلوی نخست‌وزیر شد.,"[{'text': 'احمد متین دفتری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%85%D8%AA%DB%8C%D9%86%E2%80%8C%D8%AF%D9%81%D8%AA%D8%B1%DB%8C'}, {'text': 'رضاشاه پهلوی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%B4%D8%A7%D9%87'}, {'text': 'محمود جم', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%AC%D9%85'}]",1939,10,26,https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%85%D8%AA%DB%8C%D9%86%E2%80%8C%D8%AF%D9%81%D8%AA%D8%B1%DB%8C,https://en.wikipedia.org/wiki/Ahmad_Matin-Daftari,Ahmad Matin-Daftari,0.8409110307693481,0.8347182869911194,0.8346690535545349,0.8213903307914734,0.8210977911949158,0.8124499917030334,0.8113583326339722
1319,2,4,اولین فرستنده رادیویی ایران در تهران تأسیس شد. این فرستنده رادیویی تنها هشت ساعت برنامه از جمله اخبارو موسیقی ایرانی را پخش می‌کرد,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",1940,4,24,,,"The first Iranian radio transmitter was established in Tehran. This radio transmitter played only eight hours of programs, including news of Iranian music",0.7793998718261719,0.7748873233795166,0.7657157778739929,0.7656782865524292,0.7629185318946838,0.704695999622345,0.29317498207092285
1319,10,5,برای نخستین بار در ایران به سبک اروپایی در اصفهان از مردم سرشماری به عمل آمد و ۲۰۴٬۶۰۰ تن را ساکن شهر اصفهان گزارش کردند,"[{'text': 'اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}]",1940,12,26,,,"For the first time in Iran style in Isfahan, the census was held in Isfahan and reported 1.5 people in Isfahan.",0.8301109671592712,0.8263834714889526,0.8257960081100464,0.8220041990280151,0.8156697154045105,0.8156124949455261,0.8076158165931702
1320,4,20,انتقال میلاد جهانبازی از اسلام آباد (شاه آباد) به اصفهان شهرستان بزمه,[],1941,7,11,,,Milad Jahanbazi from Islamabad (Shah Abad) to Isfahan Bozmeh city,0.7793368697166443,0.777099609375,0.7764634490013123,0.7762569785118103,0.7759066224098206,0.7736818790435791,0.7650941014289856
1320,5,7,دولت ایران در پاسخ به اخطاریه ۱۳ روز پیش بریتانیا و شوروی که اتباع آلمانی باید اخراج شوند گفت جای نگرانی نداشته باشند.,"[{'text': 'بریتانیا', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%B1%DB%8C%D8%AA%D8%A7%D9%86%DB%8C%D8%A7'}, {'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}, {'text': 'شوروی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%AC%D9%85%D8%A7%D9%87%DB%8C%D8%B1_%D8%B4%D9%88%D8%B1%D9%88%DB%8C'}]",1941,7,29,,,"The Iranian government said in response to the notice of the United Kingdom and the Soviet Union that German nationals should be fired, saying they would not have to worry.",0.8061027526855469,0.8045601844787598,0.7998726963996887,0.798625648021698,0.798424243927002,0.7953985929489136,0.7809900045394897
1320,6,3,آغاز اشغال ایران در جنگ جهانی دوم,"[{'text': 'اشغال ایران در جنگ جهانی دوم', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B4%D8%BA%D8%A7%D9%84_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D8%AF%D8%B1_%D8%AC%D9%86%DA%AF_%D8%AC%D9%87%D8%A7%D9%86%DB%8C_%D8%AF%D9%88%D9%85'}]",1941,8,25,https://fa.wikipedia.org/wiki/%D8%A7%D8%B4%D8%BA%D8%A7%D9%84_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D8%AF%D8%B1_%D8%AC%D9%86%DA%AF_%D8%AC%D9%87%D8%A7%D9%86%DB%8C_%D8%AF%D9%88%D9%85,https://en.wikipedia.org/wiki/Anglo-Soviet_invasion_of_Iran,Anglo-Soviet invasion of Iran,0.8178248405456543,0.8174610733985901,0.8150363564491272,0.8144941926002502,0.8081616163253784,0.8061750531196594,0.7986040115356445
1320,6,9,کمال خان هوت، خواننده,"[{'text': 'کمال خان هوت', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D9%85%D8%A7%D9%84_%D8%AE%D8%A7%D9%86_%D9%87%D9%88%D8%AA'}]",1941,8,31,https://fa.wikipedia.org/wiki/%DA%A9%D9%85%D8%A7%D9%84_%D8%AE%D8%A7%D9%86_%D9%87%D9%88%D8%AA,https://en.wikipedia.org/wiki/Mulla_Kamal_Khan,Mulla Kamal Khan,0.8047858476638794,0.6694168448448181,0.637744128704071,0.6048970222473145,0.584324061870575,0.5079187750816345,0.47835204005241394
1320,6,11,محسن قاضی مرادی، بازیگر سینما و تلویزیون,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",1941,9,2,,,"Mohsen Ghazi Moradi, actor of cinema and television",0.8185625672340393,0.8072701692581177,0.8072302937507629,0.8065477609634399,0.8007077574729919,0.7976992130279541,0.7877960801124573
1320,6,25,برکناری رضاشاه و آغاز پادشاهی محمدرضا پهلوی,"[{'text': 'محمدرضا پهلوی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D9%BE%D9%87%D9%84%D9%88%DB%8C'}]",1941,9,16,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D9%BE%D9%87%D9%84%D9%88%DB%8C,https://en.wikipedia.org/wiki/Mohammad_Reza_Pahlavi,Mohammad Reza Pahlavi,0.8415311574935913,0.8397395610809326,0.8392951488494873,0.8337011337280273,0.8274892568588257,0.8224225044250488,0.8208344578742981
1320,6,30,دو وزارت خانه جدید بنام «وزارت بهداری» و «وزارت کشاورزی» تشکیل شد و لایحه آن تسلیم مجلس گردید.,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'لایحه', 'url': 'https://fa.wikipedia.org/wiki/%D9%84%D8%A7%DB%8C%D8%AD%D9%87'}, {'text': 'مجلس', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D9%84%D8%B3'}, {'text': 'وزارت', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%B2%D8%A7%D8%B1%D8%AA'}]",1941,9,21,,,"Two new ministries, the Ministry of Health and the Ministry of Agriculture, were formed and the bill was submitted to parliament.",0.8244422078132629,0.8218809962272644,0.8195480108261108,0.8191113471984863,0.8141891360282898,0.813356876373291,0.812200129032135
1320,5,7,دولت ایران در پاسخ به اخطاریه ۱۳ روز پیش بریتانیا و شوروی که اتباع آلمانی باید اخراج شوند گفت جای نگرانی نداشته باشند.,"[{'text': 'بریتانیا', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%B1%DB%8C%D8%AA%D8%A7%D9%86%DB%8C%D8%A7'}, {'text': 'شوروی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%AC%D9%85%D8%A7%D9%87%DB%8C%D8%B1_%D8%B4%D9%88%D8%B1%D9%88%DB%8C'}]",1941,7,29,,,"The Iranian government said in response to the notice of the United Kingdom and the Soviet Union that German nationals should be fired, saying they would not have to worry.",0.8061027526855469,0.8045601844787598,0.7998726963996887,0.798625648021698,0.798424243927002,0.7953985929489136,0.7809900045394897
1321,6,11,نام ادارهٔ امنیه به ادارهٔ ژاندارمری تغییر داده شد,[],1942,9,2,,,The name of the Security Department was renamed the Gendarmerie Bureau,0.8264464139938354,0.8247232437133789,0.823975682258606,0.8193169832229614,0.8175107836723328,0.8132710456848145,0.8058695793151855
1321,9,17,اوج شورش نان در تهران,"[{'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}, {'text': 'شورش نان در تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B1%D8%B4_%D9%86%D8%A7%D9%86_%D8%AF%D8%B1_%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",1942,12,8,https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B1%D8%B4_%D9%86%D8%A7%D9%86_%D8%AF%D8%B1_%D8%AA%D9%87%D8%B1%D8%A7%D9%86,<No English page found>,Peak of Bread Rebellion in Tehran,0.8121776580810547,0.8072678446769714,0.8070544600486755,0.8065560460090637,0.7992542386054993,0.7982978224754333,0.7957155108451843
